PR-number,labels,created_date,creator_username,status,PR-title,PR-URL
2514,External Contribution,2023-03-01T21:12:32Z,Chaloff,open,MDEV-35987 - Minimize unsafe C functions usage - replace strcat() and strcpy() - continues,https://github.com/MariaDB/server/pull/2514
2513,,2023-03-01T18:22:02Z,HugoWenTD,closed,Fix few vulnerabilities found by Cppcheck,https://github.com/MariaDB/server/pull/2513
2512,,2023-03-01T06:12:41Z,temeo,closed,MENT-1708 Donor in non-Primary causes assertion in wsrep-lib,https://github.com/MariaDB/server/pull/2512
2511,,2023-02-28T21:38:54Z,lornacluo,closed,[MDEV-22683] Ensure system tables are correctly upgraded in MariaDB 10.4,https://github.com/MariaDB/server/pull/2511
2510,"need feedback, External Contribution",2023-02-28T15:17:55Z,is-this-echo,open,MDEV-24392 Added support for EXECUTE_IMMEDIATE command when empty str…,https://github.com/MariaDB/server/pull/2510
2509,,2023-02-28T01:45:46Z,keeper,closed,Fix compiler warnings,https://github.com/MariaDB/server/pull/2509
2508,MariaDB Foundation,2023-02-28T00:00:23Z,grooverdan,closed,MDEV-30713 field length handling for CONNECT engine,https://github.com/MariaDB/server/pull/2508
2507,MariaDB Foundation,2023-02-22T15:49:19Z,LinuxJedi,closed,Fix warning in mariadb-install-db,https://github.com/MariaDB/server/pull/2507
2506,MariaDB Foundation,2023-02-22T10:34:28Z,LinuxJedi,closed,Fix CODING_STANDARDS link in PR template,https://github.com/MariaDB/server/pull/2506
2505,MariaDB Foundation,2023-02-21T12:16:58Z,an3l,closed,"MDEV-30697, MDEV-30698 - raw [and] flashback options for mariadb-binlog test coverage and memory leak",https://github.com/MariaDB/server/pull/2505
2504,MariaDB Foundation,2023-02-21T10:12:20Z,illuusio,closed,MDEV-30694: Cross building on x86_64 to arch i686 fails,https://github.com/MariaDB/server/pull/2504
2503,,2023-02-20T23:27:52Z,temeo,closed,MDEV-27317 wsrep_checkpoint order violation due to certification failure,https://github.com/MariaDB/server/pull/2503
2502,MariaDB Foundation,2023-02-20T11:25:30Z,illuusio,closed,MDEV-30687: Make small facelifting to autobake-debs.sh,https://github.com/MariaDB/server/pull/2502
2501,MariaDB Foundation,2023-02-20T07:57:31Z,illuusio,closed,MDEV-30502: Change lsb-base to sysvinit-utils,https://github.com/MariaDB/server/pull/2501
2500,MariaDB Foundation,2023-02-17T14:03:53Z,LinuxJedi,closed,MDEV-15736 Remove mariadb-admin --vertical,https://github.com/MariaDB/server/pull/2500
2499,MariaDB Foundation,2023-02-14T23:47:45Z,grooverdan,closed,MDEV-30630 locale: Chinese error messages for ZH_CN,https://github.com/MariaDB/server/pull/2499
2498,"need feedback, External Contribution",2023-02-14T10:24:53Z,Weijun-H,closed,MDEV-30646: View created via JSON_ARRAYAGG returns incorrect json object,https://github.com/MariaDB/server/pull/2498
2497,,2023-02-14T00:45:03Z,robinnewhouse,closed,Fix mini-benchmark,https://github.com/MariaDB/server/pull/2497
2496,MariaDB Foundation,2023-02-13T13:23:31Z,an3l,closed,MDBF-534: Coverity scan: fix client folder,https://github.com/MariaDB/server/pull/2496
2495,,2023-02-12T17:46:46Z,Weijun-H,closed,MDEV-30412: JSON_OBJECTAGG doesn't escape double quote in key,https://github.com/MariaDB/server/pull/2495
2494,,2023-02-12T15:43:37Z,Weijun-H,closed,MDEV-24538: JSON_LENGTH does not return error upon wrong number of parameters,https://github.com/MariaDB/server/pull/2494
2493,,2023-02-11T00:17:13Z,iangilfillan,closed,Update 11.0 HELP,https://github.com/MariaDB/server/pull/2493
2492,MariaDB Foundation,2023-02-11T00:06:16Z,iangilfillan,closed,Update 10.11 HELP,https://github.com/MariaDB/server/pull/2492
2491,,2023-02-10T17:00:37Z,junqi-xie,closed,MDEV-21921 Make `transaction_isolation` and `transaction_read_only` into system variables,https://github.com/MariaDB/server/pull/2491
2490,MariaDB Foundation,2023-02-10T05:38:21Z,grooverdan,closed,MDEV-30621: Türkiye is the correct current country naming,https://github.com/MariaDB/server/pull/2490
2489,MariaDB Foundation,2023-02-10T02:18:07Z,grooverdan,closed,MDEV-30613 output_core_info crashes in my_read(),https://github.com/MariaDB/server/pull/2489
2488,,2023-02-09T12:21:04Z,tgross35,closed,[Disregard - branch mistake],https://github.com/MariaDB/server/pull/2488
2487,MariaDB Foundation,2023-02-09T07:48:58Z,grooverdan,closed,"MDEV-30630: locale: Chinese error messages for ZH_{CN,TW,HK}",https://github.com/MariaDB/server/pull/2487
2486,MariaDB Foundation,2023-02-09T01:54:07Z,grooverdan,closed,MDEV-30621: Türkiye is the correct current country naming,https://github.com/MariaDB/server/pull/2486
2485,need feedback,2023-02-08T17:10:02Z,urmilkalaria,closed,MDEV-30543 Max_used_connections_time resolved,https://github.com/MariaDB/server/pull/2485
2484,MariaDB Foundation,2023-02-07T02:54:48Z,grooverdan,closed,Deb: MariaDB naming,https://github.com/MariaDB/server/pull/2484
2483,MariaDB Foundation,2023-02-06T08:18:15Z,grooverdan,closed,MDEV-30573 Server doesn't build with GCOV by GCC 11+,https://github.com/MariaDB/server/pull/2483
2482,MariaDB Foundation,2023-02-06T07:09:26Z,grooverdan,closed,MDEV-30572: my_large_malloc will only retry on ENOMEM,https://github.com/MariaDB/server/pull/2482
2481,MariaDB Foundation,2023-02-04T05:46:19Z,grooverdan,closed,"MDEV-30558: ER_KILL_{,QUERY_}DENIED_ERROR - normalize id type",https://github.com/MariaDB/server/pull/2481
2480,,2023-02-03T23:26:10Z,Chaloff,closed,Minimize unsafe C functions usage - replace str…() and strn…() functions with custom safe_strcat() and safe_strcpy() functions - part 2,https://github.com/MariaDB/server/pull/2480
2479,MariaDB Foundation,2023-02-03T05:38:44Z,grooverdan,closed,MDEV-30448 No deprecation message shown for mysql_fix_extensions,https://github.com/MariaDB/server/pull/2479
2478,MariaDB Corporation,2023-02-03T03:18:55Z,mariadb-RexJohnston,closed,MDEV-29179 Condition pushdown from HAVING into WHERE is not shown in optimizer trace,https://github.com/MariaDB/server/pull/2478
2477,MariaDB Foundation,2023-02-03T01:37:31Z,grooverdan,closed,MDEV-30554 RockDB libatomic linking on riscv64,https://github.com/MariaDB/server/pull/2477
2476,,2023-02-02T20:03:42Z,robinnewhouse,closed,Backport GitLab CI to 10.5,https://github.com/MariaDB/server/pull/2476
2475,,2023-02-02T01:04:41Z,christian7007,closed,MDEV-30498 Rename mysql_upgrade state file to mariadb_upgrade,https://github.com/MariaDB/server/pull/2475
2474,MariaDB Foundation,2023-02-01T23:04:40Z,grooverdan,closed,innodb: cmake - sched_getcpu removed - not used,https://github.com/MariaDB/server/pull/2474
2473,MariaDB Corporation,2023-02-01T18:40:26Z,mariadb-RexJohnston,open,MDEV-30334 Optimizer trace produces invalid JSON with WHERE subquery,https://github.com/MariaDB/server/pull/2473
2472,,2023-02-01T09:56:23Z,LocutusOfBorg,closed,MDEV-30554 RocksDB risc64 libatomic linking on rocksdb tools missing: was: Update build_rocksdb.cmake,https://github.com/MariaDB/server/pull/2472
2471,MariaDB Foundation,2023-02-01T08:20:44Z,illuusio,closed,MDEV-30503: Fix Breaks and Replaces on Debian Sid,https://github.com/MariaDB/server/pull/2471
2470,,2023-02-01T07:59:41Z,illuusio,closed,MDEV-30534: Remove EOL Debian version 9 (stretch) from autobake-deb.sh,https://github.com/MariaDB/server/pull/2470
2469,MariaDB Corporation,2023-02-01T04:02:15Z,mariadb-RexJohnston,open,MDEV-23384 Server crashes in subselect_indexsubquery_engine::print with optimizer trace enabled,https://github.com/MariaDB/server/pull/2469
2468,MariaDB Foundation,2023-01-31T04:20:06Z,grooverdan,closed,MDEV-29959: UUID Sorting for UUID version <= 5,https://github.com/MariaDB/server/pull/2468
2467,,2023-01-30T10:40:11Z,illuusio,closed,MDEV-30502: Debian 12 deprecates package lsb-base and favor sysvinit-utils package,https://github.com/MariaDB/server/pull/2467
2466,,2023-01-30T08:43:27Z,illuusio,closed,MDEV-30509: mariadb-plugin-connect: introduce curl as recommends,https://github.com/MariaDB/server/pull/2466
2465,MariaDB Foundation,2023-01-30T01:32:26Z,grooverdan,closed,MDEV-30492 Crash when use mariabackup.exe with config 'innodb_flush_m…,https://github.com/MariaDB/server/pull/2465
2464,,2023-01-25T22:26:58Z,christian7007,closed,Automatically check if an upgrade is required in mysqld server,https://github.com/MariaDB/server/pull/2464
2463,,2023-01-25T16:45:01Z,kraj,closed,Add missing include <cstdio>,https://github.com/MariaDB/server/pull/2463
2462,,2023-01-25T05:49:19Z,kraj,closed,Add missing includes <cstdint> and <cstdio>,https://github.com/MariaDB/server/pull/2462
2461,MariaDB Foundation,2023-01-25T05:46:07Z,grooverdan,closed,CREDITS: re-instate Tencent Cloud,https://github.com/MariaDB/server/pull/2461
2460,,2023-01-24T15:40:03Z,heirecka,closed,Add missing include for std::runtime_error,https://github.com/MariaDB/server/pull/2460
2459,MariaDB Foundation,2023-01-24T02:37:04Z,grooverdan,closed,rpm: ignore man3,https://github.com/MariaDB/server/pull/2459
2458,MariaDB Foundation,2023-01-24T02:24:48Z,grooverdan,open,MDEV-26645: Fix UB in Item_func_plus and Item_func_minus (backport),https://github.com/MariaDB/server/pull/2458
2457,MariaDB Corporation,2023-01-24T01:35:55Z,mariadb-RexJohnston,closed,"MDEV-28620,  MDEV-28621. MDEV-28622. Server crash in /sql/item_subselect.cc",https://github.com/MariaDB/server/pull/2457
2456,MariaDB Foundation,2023-01-23T11:16:43Z,iangilfillan,closed,Update 10.10 HELP tables,https://github.com/MariaDB/server/pull/2456
2455,MariaDB Foundation,2023-01-23T11:12:40Z,iangilfillan,closed,Update 10.9 HELP tables,https://github.com/MariaDB/server/pull/2455
2454,MariaDB Foundation,2023-01-23T11:09:43Z,iangilfillan,closed,Update 10.8 HELP tables,https://github.com/MariaDB/server/pull/2454
2453,MariaDB Foundation,2023-01-23T11:01:46Z,iangilfillan,closed,Update 10.7 HELP tables,https://github.com/MariaDB/server/pull/2453
2452,MariaDB Foundation,2023-01-23T10:56:04Z,iangilfillan,closed,Update 10.6 HELP tables,https://github.com/MariaDB/server/pull/2452
2451,MariaDB Foundation,2023-01-23T10:49:35Z,iangilfillan,closed,Update 10.5 HELP tables,https://github.com/MariaDB/server/pull/2451
2450,MariaDB Foundation,2023-01-23T08:47:12Z,iangilfillan,closed,Update 10.4 HELP tables,https://github.com/MariaDB/server/pull/2450
2449,MariaDB Foundation,2023-01-23T08:40:33Z,iangilfillan,closed,Update 10.3 HELP tables,https://github.com/MariaDB/server/pull/2449
2448,MariaDB Foundation,2023-01-23T07:03:12Z,grooverdan,closed,MDEV-30411: main.explain_json_format_partitions fails on Debian armel…,https://github.com/MariaDB/server/pull/2448
2447,,2023-01-20T23:43:18Z,HugoWenTD,closed,Add parameter of key file path for AWS KMS plugin,https://github.com/MariaDB/server/pull/2447
2446,,2023-01-20T10:20:43Z,ericherman,closed,Update the PR template to reflect 10.3 is the earliest maintained,https://github.com/MariaDB/server/pull/2446
2445,,2023-01-19T16:58:56Z,ericherman,closed,missing my_afree after my_alloca,https://github.com/MariaDB/server/pull/2445
2444,,2023-01-19T15:02:09Z,temeo,closed,MDEV-30419 Fix unhandled exception thrown from wsrep-lib,https://github.com/MariaDB/server/pull/2444
2443,,2023-01-19T11:00:04Z,sciascid,closed,Correct assert_grep.inc params in galera gcache tests,https://github.com/MariaDB/server/pull/2443
2442,MariaDB Foundation,2023-01-18T16:19:39Z,LinuxJedi,closed,Fix S3 engine Coverity hits,https://github.com/MariaDB/server/pull/2442
2441,,2023-01-18T13:04:04Z,sciascid,closed,MDEV-29774 BF abort no longer wakes up debug_sync waiters,https://github.com/MariaDB/server/pull/2441
2440,,2023-01-18T05:53:28Z,grooverdan,closed,Update matching_candidates_in_table() to treat all conditions similar…,https://github.com/MariaDB/server/pull/2440
2439,MariaDB Foundation,2023-01-18T01:45:41Z,grooverdan,closed,MDEV-22570 Implement wsrep_provider_options as plugin (fix),https://github.com/MariaDB/server/pull/2439
2438,,2023-01-17T09:32:07Z,tgross35,closed,MDEV-30389: Update calls to `encryption_crypt` to provide correct destination length,https://github.com/MariaDB/server/pull/2438
2437,MariaDB Foundation,2023-01-17T07:10:34Z,grooverdan,open,MDEV-30065: mariadb-install-db --enforce-storage-engine=InnoDB fails …,https://github.com/MariaDB/server/pull/2437
2436,,2023-01-16T13:43:27Z,sciascid,closed,MDEV-29171 changing the value of wsrep_gtid_domain_id with full,https://github.com/MariaDB/server/pull/2436
2435,,2023-01-15T18:25:54Z,ffontaine,closed,include/ssl_compat.h: fix build with libressl >= 3.5.0,https://github.com/MariaDB/server/pull/2435
2434,,2023-01-12T16:14:42Z,Weijun-H,closed,MDEV-19160 json_pretty() alias for json_detailed(),https://github.com/MariaDB/server/pull/2434
2433,,2023-01-12T02:40:16Z,uniontech-lilinjie,closed,fix typos,https://github.com/MariaDB/server/pull/2433
2432,External Contribution,2023-01-12T01:06:34Z,Chaloff,open,MDEV-35986 - Use memory safe snprintf() in client,https://github.com/MariaDB/server/pull/2432
2431,MariaDB Foundation,2023-01-11T23:35:34Z,grooverdan,closed,Use MariaDB as the project name in CMakeLists.txt (fix),https://github.com/MariaDB/server/pull/2431
2430,MariaDB Corporation,2023-01-11T01:12:56Z,mariadb-RexJohnston,closed,MDEV-30081 Select from complex view using where clause gets SIGNAL 11 crash with derived_merge=on,https://github.com/MariaDB/server/pull/2430
2429,need feedback,2023-01-10T17:51:12Z,Chaloff,closed,Fix three occurrences of use-of-uninitialized-value,https://github.com/MariaDB/server/pull/2429
2428,,2023-01-10T13:26:52Z,grooverdan,closed,deb: add lunar,https://github.com/MariaDB/server/pull/2428
2427,,2023-01-10T00:34:14Z,mariadb-RexJohnston,closed,MDEV-30081 Select from complex view using where clause gets SIGNAL 11 crash with derived_merge=on,https://github.com/MariaDB/server/pull/2427
2426,MariaDB Foundation,2023-01-10T00:14:09Z,grooverdan,closed,clang15 warnings - unused vars and old prototypes,https://github.com/MariaDB/server/pull/2426
2425,MariaDB Corporation,2023-01-09T17:25:42Z,mariadb-RexJohnston,closed,"MDEV-30052 SIGSEGV in subquery_types_allow_materialization, AddressSanitizer: use-after-poison in base_list_iterator::next",https://github.com/MariaDB/server/pull/2425
2424,,2023-01-09T06:56:35Z,ottok,closed,Deb: Sync Salsa-CI from Debian MariaDB 10.6,https://github.com/MariaDB/server/pull/2424
2423,MariaDB Corporation,2023-01-09T03:49:00Z,mariadb-RexJohnston,closed,"MDEV-30052 SIGSEGV in subquery_types_allow_materialization, AddressSanitizer: use-after-poison in base_list_iterator::next",https://github.com/MariaDB/server/pull/2423
2422,MariaDB Foundation,2023-01-07T23:06:22Z,grooverdan,closed,"MDEV-30342 Wrong ""Truncated incorrect DECIMAL value"" warning/error",https://github.com/MariaDB/server/pull/2422
2421,MariaDB Foundation,2023-01-07T22:28:38Z,grooverdan,closed,MDEV-17093: SOURCE_REVISION in log (postfix - not in help),https://github.com/MariaDB/server/pull/2421
2420,,2023-01-06T19:23:11Z,Weijun-H,closed,MDEV-19160  json_pretty() alias for json_detailed(),https://github.com/MariaDB/server/pull/2420
2419,,2023-01-06T03:06:39Z,mariadb-RexJohnston,closed,MDEV-30353 Debian/additions version detection fix (trivial),https://github.com/MariaDB/server/pull/2419
2418,,2023-01-05T23:06:56Z,robinnewhouse,closed,Backport GitLab CI to earlier branches,https://github.com/MariaDB/server/pull/2418
2417,MariaDB Foundation,2023-01-05T22:14:08Z,grooverdan,closed,"MDEV-30344: Without wsrep needs wsrep{,_on}.h headers",https://github.com/MariaDB/server/pull/2417
2416,,2023-01-05T08:09:24Z,0xAX,closed,Fix synopses in mysys APIs,https://github.com/MariaDB/server/pull/2416
2415,MariaDB Foundation,2023-01-05T04:08:18Z,grooverdan,closed,MDEV-12274 Too many connections warning in error log,https://github.com/MariaDB/server/pull/2415
2414,MariaDB Corporation,2023-01-05T03:25:55Z,mariadb-RexJohnston,closed,MDEV-30081 Select from complex view using where clause gets SIGNAL 11…,https://github.com/MariaDB/server/pull/2414
2413,MariaDB Foundation,2023-01-05T03:20:22Z,grooverdan,closed,MDEV-21456: TCP health checks to port 3306 quickly exceed max_connect_errors,https://github.com/MariaDB/server/pull/2413
2412,MariaDB Foundation,2023-01-05T01:29:25Z,grooverdan,closed,MDEV-24301 [Warning] Aborted connection (This connection closed norma…,https://github.com/MariaDB/server/pull/2412
2411,,2023-01-05T01:26:35Z,robinnewhouse,closed,MDEV-30344 MTR tests fail when built without WSREP,https://github.com/MariaDB/server/pull/2411
2410,,2023-01-04T18:53:33Z,Weijun-H,closed,MDEV-19160 JSON_DETAILED output unnecessarily verbose,https://github.com/MariaDB/server/pull/2410
2409,,2023-01-04T10:33:32Z,uniontech-lilinjie,closed,fix typos,https://github.com/MariaDB/server/pull/2409
2408,,2023-01-04T10:04:21Z,0xAX,closed,[WiP] Fix synopses in mysys APIs,https://github.com/MariaDB/server/pull/2408
2407,,2023-01-04T08:38:09Z,sjaakola,closed,MDEV-30317 Transaction savepoint may cause failure in galera replaying,https://github.com/MariaDB/server/pull/2407
2406,,2023-01-04T07:44:18Z,uniontech-lilinjie,closed,fix typo,https://github.com/MariaDB/server/pull/2406
2405,MariaDB Corporation,2023-01-03T22:45:39Z,mariadb-RexJohnston,closed,MDEV-30081 Select from complex view using where clause gets SIGNAL 11 crash with derived_merge=on,https://github.com/MariaDB/server/pull/2405
2404,,2023-01-03T22:40:01Z,robinnewhouse,closed,Extend GitLab CI to perform SAST scanning with Flawfinder,https://github.com/MariaDB/server/pull/2404
